Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.52517,10.905915,10.340596
1,gpt-3.5-turbo-0301,9.964634,9.98785,10.699054
2,gpt-3.5-turbo-0613,10.647012,15.987519,10.878395
3,gpt-3.5-turbo-16k,23.671773,22.22239,20.981856
4,gpt-3.5-turbo-16k-0613,21.549284,21.949958,23.166584
5,gpt-4,15.557333,18.503781,16.673224
6,gpt-4-0314,15.961358,15.649878,16.762754
7,gpt-4-0613,16.253448,15.721363,18.459052
