Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.176644,23.657523,
1,gpt-3.5-turbo-0301,12.06152,12.294469,11.871958
2,gpt-3.5-turbo-0613,28.791235,13.931903,13.849882
3,gpt-3.5-turbo-16k,21.091527,20.494969,19.179687
4,gpt-3.5-turbo-16k-0613,18.791393,17.689788,17.113861
5,gpt-4,14.250783,15.939293,17.50286
6,gpt-4-0314,10.01697,11.241965,13.341093
7,gpt-4-0613,13.991381,14.893949,12.687577
