Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.213741,10.319632,10.377846
1,gpt-3.5-turbo-0301,12.538203,12.203219,12.357208
2,gpt-3.5-turbo-0613,10.615272,12.625201,10.312987
3,gpt-3.5-turbo-16k,16.235105,16.503986,14.082312
4,gpt-3.5-turbo-16k-0613,14.899448,16.15843,15.688033
5,gpt-4,8.327383,8.366013,8.683538
6,gpt-4-0314,8.216931,8.340811,9.842126
7,gpt-4-0613,10.140113,8.612909,7.511064
