Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.210342,14.083093,46.355983
1,gpt-3.5-turbo-0301,15.901358,15.447494,16.971747
2,gpt-3.5-turbo-0613,14.048126,,24.694658
3,gpt-3.5-turbo-16k,20.721312,22.749907,21.111779
4,gpt-3.5-turbo-16k-0613,21.049221,25.673427,22.597147
5,gpt-4,9.936715,11.889996,10.107012
6,gpt-4-0314,13.524733,12.152986,14.337434
7,gpt-4-0613,11.199022,11.470158,10.879105
