Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.558947,9.58264,10.724872
1,gpt-3.5-turbo-0301,6.452406,6.557559,6.680952
2,gpt-3.5-turbo-0613,9.141651,11.232063,8.963089
3,gpt-3.5-turbo-16k,15.682029,16.355585,15.100014
4,gpt-3.5-turbo-16k-0613,16.153975,15.353191,16.682765
5,gpt-4,9.443753,11.275896,9.99372
6,gpt-4-0314,13.863382,13.308064,17.120683
7,gpt-4-0613,9.604205,9.296433,9.68476
