Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.832424,9.669605,9.962838
1,gpt-3.5-turbo-0301,7.056205,6.667223,6.654158
2,gpt-3.5-turbo-0613,9.285659,9.557591,8.251426
3,gpt-3.5-turbo-16k,14.36138,14.970124,14.438669
4,gpt-3.5-turbo-16k-0613,15.593324,14.547557,15.441569
5,gpt-4,11.513402,10.049392,11.493516
6,gpt-4-0314,14.618929,18.55265,11.398599
7,gpt-4-0613,8.729646,10.253374,10.006762
