Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,21.506855,24.655855,22.042645
1,gpt-3.5-turbo-0301,14.219487,13.651918,14.299324
2,gpt-3.5-turbo-0613,30.459213,22.602815,25.819418
3,gpt-3.5-turbo-16k,18.583404,20.975358,21.3219
4,gpt-3.5-turbo-16k-0613,19.292627,19.403414,19.566033
5,gpt-4,7.733327,9.886606,11.380337
6,gpt-4-0314,9.903771,11.940116,11.509363
7,gpt-4-0613,7.98253,7.843201,10.108838
