Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,31.081377,22.486985,10.221112
1,gpt-3.5-turbo-0301,10.318274,9.146417,9.235713
2,gpt-3.5-turbo-0613,10.739432,10.403755,22.280979
3,gpt-3.5-turbo-16k,20.426786,21.715953,19.850261
4,gpt-3.5-turbo-16k-0613,19.4546,21.269135,24.887105
5,gpt-4,18.114123,19.6355,19.825496
6,gpt-4-0314,15.546795,16.033494,14.409591
7,gpt-4-0613,16.663813,16.993002,17.593828
