Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.83078,10.283281,10.232826
1,gpt-3.5-turbo-0301,7.634037,7.129254,7.428767
2,gpt-3.5-turbo-0613,9.726927,10.863137,10.894064
3,gpt-3.5-turbo-16k,11.989142,12.313008,13.235789
4,gpt-3.5-turbo-16k-0613,12.950825,12.945418,12.812296
5,gpt-4,11.193404,9.742108,10.041347
6,gpt-4-0314,15.190547,10.585615,10.85779
7,gpt-4-0613,10.746577,11.471586,9.531078
