Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,28.206055,36.183845,
1,gpt-3.5-turbo-0301,19.304377,19.077039,18.414625
2,gpt-3.5-turbo-0613,25.227677,26.127895,25.601045
3,gpt-3.5-turbo-16k,,38.913672,
4,gpt-3.5-turbo-16k-0613,24.812097,25.433168,38.468408
5,gpt-4,9.469837,,8.489406
6,gpt-4-0314,9.533701,10.253132,11.454977
7,gpt-4-0613,9.416892,7.990617,10.164883
