Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,8.961451,9.250393,9.37431
1,gpt-3.5-turbo-0301,6.996359,6.490078,7.591996
2,gpt-3.5-turbo-0613,9.400124,9.14566,9.295299
3,gpt-3.5-turbo-16k,12.884995,12.30806,14.039518
4,gpt-3.5-turbo-16k-0613,13.298618,13.62313,13.648254
5,gpt-4,8.450823,7.877752,8.648483
6,gpt-4-0314,8.548671,8.101299,10.243849
7,gpt-4-0613,7.900223,8.010457,7.020431
