Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.027355,11.059091,11.502021
1,gpt-3.5-turbo-0301,12.36396,11.255114,11.244851
2,gpt-3.5-turbo-0613,10.951115,11.530404,14.219985
3,gpt-3.5-turbo-16k,17.434539,18.860136,18.131247
4,gpt-3.5-turbo-16k-0613,20.339026,21.252251,19.915614
5,gpt-4,14.936445,16.485268,16.304443
6,gpt-4-0314,16.461485,17.21573,18.592757
7,gpt-4-0613,18.629424,15.299402,17.618696
