Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,15.821309,14.456171,14.313424
1,gpt-3.5-turbo-0301,14.390769,14.69133,13.791259
2,gpt-3.5-turbo-0613,12.733425,13.221041,12.956758
3,gpt-3.5-turbo-16k,,22.837805,
4,gpt-3.5-turbo-16k-0613,,32.798235,25.82308
5,gpt-4,15.056494,15.093529,16.738175
6,gpt-4-0314,20.357449,19.85419,20.203248
7,gpt-4-0613,15.087585,14.17088,18.591727
