Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.04453,14.038046,15.165137
1,gpt-3.5-turbo-0301,10.478375,10.19792,10.207943
2,gpt-3.5-turbo-0613,14.490986,15.857331,14.944976
3,gpt-3.5-turbo-16k,25.639584,21.671854,19.964659
4,gpt-3.5-turbo-16k-0613,28.882852,22.863227,20.073652
5,gpt-4,10.232187,11.236823,11.324119
6,gpt-4-0314,10.829339,11.920612,11.372466
7,gpt-4-0613,9.588642,9.427782,11.556963
