Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.077147,35.507209,13.370801
1,gpt-3.5-turbo-0301,14.628713,14.49853,14.303131
2,gpt-3.5-turbo-0613,19.227682,12.884433,12.706368
3,gpt-3.5-turbo-16k,20.71192,19.0393,19.302144
4,gpt-3.5-turbo-16k-0613,20.149471,18.822186,18.803993
5,gpt-4,11.061687,12.032263,11.759038
6,gpt-4-0314,12.697669,13.853826,13.655266
7,gpt-4-0613,13.525302,11.791385,12.379983
