Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.377823,13.66904,13.983873
1,gpt-3.5-turbo-0301,19.521601,22.577959,19.48072
2,gpt-3.5-turbo-0613,14.034324,13.512707,12.875392
3,gpt-3.5-turbo-16k,24.30561,28.346504,23.862537
4,gpt-3.5-turbo-16k-0613,29.626388,23.955588,24.963915
5,gpt-4,13.23549,14.993428,14.818469
6,gpt-4-0314,20.429873,22.917531,24.228151
7,gpt-4-0613,13.197297,14.834619,16.732355
