Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.370759,17.723701,11.636948
1,gpt-3.5-turbo-0301,10.609445,10.189155,10.564676
2,gpt-3.5-turbo-0613,10.96466,10.463833,11.213387
3,gpt-3.5-turbo-16k,26.04298,22.559778,25.170456
4,gpt-3.5-turbo-16k-0613,17.321392,22.342629,23.900874
5,gpt-4,17.451986,16.215108,17.081025
6,gpt-4-0314,16.452308,15.726699,15.529703
7,gpt-4-0613,20.73721,17.880505,19.133354
