Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.038473,8.454334,9.379791
1,gpt-3.5-turbo-0301,5.082087,5.157005,5.225382
2,gpt-3.5-turbo-0613,9.362643,9.548218,8.450849
3,gpt-3.5-turbo-16k,13.187952,11.920106,11.64369
4,gpt-3.5-turbo-16k-0613,12.74193,12.419848,13.998327
5,gpt-4,10.174238,9.493106,10.301755
6,gpt-4-0314,14.419468,10.330457,11.443393
7,gpt-4-0613,9.603828,10.097477,10.944044
