Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.482254,11.090828,10.935284
1,gpt-3.5-turbo-0301,7.794469,7.482446,7.413727
2,gpt-3.5-turbo-0613,11.624099,10.707719,10.856374
3,gpt-3.5-turbo-16k,16.200686,17.280555,17.333134
4,gpt-3.5-turbo-16k-0613,16.294436,17.608425,16.283172
5,gpt-4,9.065851,10.294028,9.239447
6,gpt-4-0314,15.436563,15.691056,15.585023
7,gpt-4-0613,7.909047,8.908519,9.059759
