Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.599644,14.054004,17.574175
1,gpt-3.5-turbo-0301,12.088154,12.657035,13.345977
2,gpt-3.5-turbo-0613,13.357698,13.871061,13.940231
3,gpt-3.5-turbo-16k,21.398348,19.48101,21.083751
4,gpt-3.5-turbo-16k-0613,21.709631,19.348657,20.420382
5,gpt-4,8.251779,8.598115,9.333245
6,gpt-4-0314,9.7741,9.759133,10.797717
7,gpt-4-0613,8.533765,8.425294,9.251172
