Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.571291,15.010872,14.618784
1,gpt-3.5-turbo-0301,12.003852,11.740403,11.613375
2,gpt-3.5-turbo-0613,15.383538,4.103153,16.036431
3,gpt-3.5-turbo-16k,20.636053,22.903211,23.384997
4,gpt-3.5-turbo-16k-0613,20.567961,25.079459,24.453154
5,gpt-4,13.748637,14.133899,14.268934
6,gpt-4-0314,23.973913,19.482039,21.161196
7,gpt-4-0613,12.185343,14.480942,13.611202
