Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,21.141756,14.325233,27.899541
1,gpt-3.5-turbo-0301,15.399386,14.596917,14.383803
2,gpt-3.5-turbo-0613,13.270389,13.398602,13.718911
3,gpt-3.5-turbo-16k,18.920212,20.549347,18.824375
4,gpt-3.5-turbo-16k-0613,19.503641,19.083567,20.101176
5,gpt-4,10.964466,10.417567,11.784048
6,gpt-4-0314,12.763394,13.672776,14.378879
7,gpt-4-0613,9.168028,11.109106,11.622201
