Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.440497,37.960731,19.963014
1,gpt-3.5-turbo-0301,17.939397,18.308631,19.001766
2,gpt-3.5-turbo-0613,15.139028,11.250638,9.932503
3,gpt-3.5-turbo-16k,27.517013,28.382353,23.55028
4,gpt-3.5-turbo-16k-0613,27.23171,30.579629,26.494213
5,gpt-4,19.483394,17.746364,20.132297
6,gpt-4-0314,16.570357,19.26192,18.272576
7,gpt-4-0613,18.031186,18.687162,16.272575
