Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.350723,11.41166,14.613618
1,gpt-3.5-turbo-0301,10.402597,10.966366,10.725208
2,gpt-3.5-turbo-0613,13.066151,14.461848,11.108127
3,gpt-3.5-turbo-16k,15.923906,15.018746,15.137692
4,gpt-3.5-turbo-16k-0613,14.403838,14.608454,14.290151
5,gpt-4,9.964472,8.989079,8.433034
6,gpt-4-0314,9.324151,10.06596,9.334758
7,gpt-4-0613,10.918158,8.449627,9.595688
