Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,8.926932,9.554501,9.171263
1,gpt-3.5-turbo-0301,8.172569,8.724818,8.550164
2,gpt-3.5-turbo-0613,11.042043,12.03088,11.73203
3,gpt-3.5-turbo-16k,11.832381,10.841443,12.136744
4,gpt-3.5-turbo-16k-0613,12.494992,11.013302,12.388006
5,gpt-4,9.780869,11.060739,9.908838
6,gpt-4-0314,18.359785,18.289587,21.162222
7,gpt-4-0613,10.96152,10.569251,10.315485
