Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.571902,10.225843,10.360566
1,gpt-3.5-turbo-0301,7.993234,7.851851,7.835282
2,gpt-3.5-turbo-0613,10.414578,10.503228,10.183389
3,gpt-3.5-turbo-16k,17.165908,17.207282,18.399675
4,gpt-3.5-turbo-16k-0613,18.192281,17.043673,16.091505
5,gpt-4,18.046889,15.827666,18.848869
6,gpt-4-0314,20.270553,18.471401,17.457247
7,gpt-4-0613,16.411233,15.977056,16.177952
