Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.381043,13.181679,13.397761
1,gpt-3.5-turbo-0301,10.532729,9.995358,9.210403
2,gpt-3.5-turbo-0613,12.212304,12.83367,12.830728
3,gpt-3.5-turbo-16k,20.85195,20.470438,20.068535
4,gpt-3.5-turbo-16k-0613,18.662001,19.820536,20.089088
5,gpt-4,16.771554,19.246798,15.652566
6,gpt-4-0314,19.355648,20.964328,15.384408
7,gpt-4-0613,14.641356,17.034838,17.255288
