Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.941812,12.486748,31.22874
1,gpt-3.5-turbo-0301,11.537584,12.109987,11.960177
2,gpt-3.5-turbo-0613,11.947505,16.301748,35.369834
3,gpt-3.5-turbo-16k,21.063597,21.709475,22.299136
4,gpt-3.5-turbo-16k-0613,24.75571,25.070418,23.658447
5,gpt-4,15.253554,14.880536,17.540579
6,gpt-4-0314,12.947987,14.424472,13.844403
7,gpt-4-0613,15.672571,18.438965,15.961595
