Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,19.02442,17.15633,19.409128
1,gpt-3.5-turbo-0301,10.552691,10.475272,11.563707
2,gpt-3.5-turbo-0613,3.334291,3.464627,18.382496
3,gpt-3.5-turbo-16k,18.68788,18.51814,17.454048
4,gpt-3.5-turbo-16k-0613,18.737091,19.432988,19.048598
5,gpt-4,15.834996,16.323752,15.725392
6,gpt-4-0314,13.957409,16.867345,15.621631
7,gpt-4-0613,14.286305,15.724354,16.267654
