Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,8.147025,7.863043,8.511713
1,gpt-3.5-turbo-0301,3.808271,4.09073,3.901504
2,gpt-3.5-turbo-0613,8.555373,8.135806,8.311712
3,gpt-3.5-turbo-16k,5.702874,5.414024,5.047972
4,gpt-3.5-turbo-16k-0613,4.861205,4.407525,5.091034
5,gpt-4,14.400308,15.533898,16.317332
6,gpt-4-0314,8.433012,9.354997,10.214457
7,gpt-4-0613,12.993355,15.155534,12.536171
