Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,21.245597,12.740644,13.883148
1,gpt-3.5-turbo-0301,16.317087,17.909942,16.138594
2,gpt-3.5-turbo-0613,12.398523,12.716439,12.953116
3,gpt-3.5-turbo-16k,,23.865544,24.077643
4,gpt-3.5-turbo-16k-0613,24.138376,24.148573,
5,gpt-4,17.283103,15.852241,17.650359
6,gpt-4-0314,11.293848,10.080754,11.008544
7,gpt-4-0613,15.549092,17.241748,14.442957
