Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.680929,13.697247,13.601067
1,gpt-3.5-turbo-0301,16.051362,17.70724,16.962483
2,gpt-3.5-turbo-0613,13.825983,13.508973,13.288497
3,gpt-3.5-turbo-16k,26.671338,23.050984,25.018822
4,gpt-3.5-turbo-16k-0613,30.557323,28.443712,24.775039
5,gpt-4,10.698315,10.271625,11.577195
6,gpt-4-0314,15.568113,15.34489,17.793323
7,gpt-4-0613,9.461334,9.308302,9.505798
