Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.755945,14.824342,14.558586
1,gpt-3.5-turbo-0301,8.753493,8.885047,10.824168
2,gpt-3.5-turbo-0613,14.091624,14.399933,13.300311
3,gpt-3.5-turbo-16k,22.617927,22.180923,23.89253
4,gpt-3.5-turbo-16k-0613,20.741156,21.316783,22.272842
5,gpt-4,14.293462,13.775287,14.448045
6,gpt-4-0314,15.279815,15.657563,16.502891
7,gpt-4-0613,13.940203,13.279594,14.518716
