Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,22.103532,13.826735,27.38655
1,gpt-3.5-turbo-0301,17.930378,18.185622,18.394892
2,gpt-3.5-turbo-0613,13.262342,14.653777,15.786827
3,gpt-3.5-turbo-16k,30.926238,,
4,gpt-4,14.78907,12.619572,13.012814
5,gpt-4-0314,19.461966,19.637131,18.551343
6,gpt-4-0613,11.576077,11.596924,11.797958
