Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.046418,14.102714,14.715224
1,gpt-3.5-turbo-0301,12.846657,14.491858,13.513932
2,gpt-3.5-turbo-0613,45.949946,16.090892,13.570123
3,gpt-3.5-turbo-16k,23.312443,24.216289,25.041447
4,gpt-3.5-turbo-16k-0613,24.111887,23.173855,23.373534
5,gpt-4,7.76281,7.20478,7.329911
6,gpt-4-0314,8.435483,8.76241,8.694673
7,gpt-4-0613,7.683901,7.311967,7.435468
