Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,22.055901,20.68394,20.468912
1,gpt-3.5-turbo-0301,11.654884,11.108725,11.577003
2,gpt-3.5-turbo-0613,22.537089,3.550968,3.576504
3,gpt-3.5-turbo-16k,21.248839,26.823244,21.709027
4,gpt-3.5-turbo-16k-0613,24.227667,22.361631,22.369507
5,gpt-4,15.620483,15.816819,16.315058
6,gpt-4-0314,12.935642,15.649143,13.020941
7,gpt-4-0613,14.35176,18.253394,16.382292
