Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.89609,11.287217,14.338704
1,gpt-3.5-turbo-0301,8.758546,8.954918,8.84173
2,gpt-3.5-turbo-0613,11.184397,11.152237,11.756164
3,gpt-3.5-turbo-16k,20.625152,21.555705,17.834356
4,gpt-3.5-turbo-16k-0613,15.546196,19.871311,19.260228
5,gpt-4,13.613257,12.797561,12.402572
6,gpt-4-0314,14.431754,12.444218,13.297522
7,gpt-4-0613,11.391982,12.961315,12.971871
