Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.405526,11.325019,12.230331
1,gpt-3.5-turbo-0301,7.138968,7.076943,6.573982
2,gpt-3.5-turbo-0613,10.863958,11.055459,11.020916
3,gpt-3.5-turbo-16k,17.375925,18.153385,18.294547
4,gpt-3.5-turbo-16k-0613,17.061673,16.930274,16.754855
5,gpt-4,8.733474,10.289722,9.667538
6,gpt-4-0314,11.769747,9.890176,8.891896
7,gpt-4-0613,9.370177,9.932532,9.122813
