Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.589154,10.975725,11.104555
1,gpt-3.5-turbo-0301,7.376045,7.376823,7.568622
2,gpt-3.5-turbo-0613,10.509199,10.15416,12.353367
3,gpt-3.5-turbo-16k,12.051708,12.559798,13.178493
4,gpt-3.5-turbo-16k-0613,11.947633,12.302923,11.315356
5,gpt-4,11.535746,10.857343,12.320783
6,gpt-4-0314,11.745804,8.484894,8.918759
7,gpt-4-0613,10.135479,11.047992,9.06079
