Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.888231,11.744593,12.983597
1,gpt-3.5-turbo-0301,14.845159,14.693926,15.341826
2,gpt-3.5-turbo-0613,10.96876,,11.38274
3,gpt-3.5-turbo-16k,21.373115,21.943405,20.529696
4,gpt-3.5-turbo-16k-0613,17.943226,29.226128,21.379465
5,gpt-4,16.46587,15.344761,16.080864
6,gpt-4-0314,16.323215,12.368134,12.176834
7,gpt-4-0613,15.791732,17.735038,14.229809
