Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.031306,11.752089,
1,gpt-3.5-turbo-0301,10.511995,9.88071,9.698574
2,gpt-3.5-turbo-0613,17.329819,11.096849,
3,gpt-3.5-turbo-16k,26.233684,20.922064,24.619534
4,gpt-3.5-turbo-16k-0613,23.135111,22.125204,24.18225
5,gpt-4,18.385495,17.994481,16.573534
6,gpt-4-0314,17.755663,19.540296,20.531832
7,gpt-4-0613,15.842684,17.117561,18.040913
