Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.445235,11.024229,10.626789
1,gpt-3.5-turbo-0301,5.983401,6.299079,6.91753
2,gpt-3.5-turbo-0613,10.250347,12.11946,10.615216
3,gpt-3.5-turbo-16k,7.41385,7.589622,7.982712
4,gpt-3.5-turbo-16k-0613,9.477584,8.472857,8.787225
5,gpt-4,7.956188,11.524971,8.808744
6,gpt-4-0314,10.327145,10.971664,10.035607
7,gpt-4-0613,7.947222,10.454495,9.412065
