Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.766791,9.957308,
1,gpt-3.5-turbo-0301,11.167604,11.406168,11.874407
2,gpt-3.5-turbo-0613,14.676307,10.208381,31.198192
3,gpt-3.5-turbo-16k,26.455138,21.219808,22.966994
4,gpt-3.5-turbo-16k-0613,24.059009,22.689199,22.596111
5,gpt-4,15.946499,18.086632,19.156905
6,gpt-4-0314,19.491327,17.27793,18.160825
7,gpt-4-0613,17.152203,16.158938,19.434767
