Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.089336,13.786968,
1,gpt-3.5-turbo-0301,9.97696,10.716539,10.923781
2,gpt-3.5-turbo-0613,10.990462,13.059853,19.365484
3,gpt-3.5-turbo-16k,25.745006,26.498787,
4,gpt-3.5-turbo-16k-0613,,,28.372686
5,gpt-4,13.310059,13.091125,14.454505
6,gpt-4-0314,14.764064,16.034416,16.004505
7,gpt-4-0613,11.23661,12.483185,11.889228
