Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.211086,7.018415,10.561424
1,gpt-3.5-turbo-0301,9.658488,9.250856,10.037686
2,gpt-3.5-turbo-0613,11.549194,11.381862,10.742705
3,gpt-3.5-turbo-16k,16.615668,16.258404,17.832506
4,gpt-3.5-turbo-16k-0613,15.922951,20.883744,20.126809
5,gpt-4,7.02923,7.329502,7.545163
6,gpt-4-0314,11.163364,12.516031,11.949653
7,gpt-4-0613,9.879334,9.964979,10.025881
