Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.740924,18.69224,15.945781
1,gpt-3.5-turbo-0301,12.028566,12.595754,11.755376
2,gpt-3.5-turbo-0613,14.460698,14.908306,13.959311
3,gpt-3.5-turbo-16k,17.654936,18.718869,16.621562
4,gpt-3.5-turbo-16k-0613,17.008271,16.460736,17.829087
5,gpt-4,11.437288,14.556155,11.6234
6,gpt-4-0314,11.645356,13.160315,12.652652
7,gpt-4-0613,13.124741,11.78084,13.626326
