Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.259659,22.535365,13.001967
1,gpt-3.5-turbo-0301,7.601757,9.006034,7.883593
2,gpt-3.5-turbo-0613,10.731237,10.767456,10.569184
3,gpt-3.5-turbo-16k,22.550267,21.296555,19.869722
4,gpt-3.5-turbo-16k-0613,23.793239,20.73614,20.426029
5,gpt-4,20.49033,17.099395,15.072551
6,gpt-4-0314,11.456293,14.010669,13.795329
7,gpt-4-0613,18.129022,14.737911,17.147218
