Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,18.673236,18.361059,16.876199
1,gpt-3.5-turbo-0301,11.734531,12.498243,13.20183
2,gpt-3.5-turbo-0613,17.29649,16.899054,17.679001
3,gpt-3.5-turbo-16k,19.864337,20.222486,23.605075
4,gpt-3.5-turbo-16k-0613,16.814737,17.279474,18.433193
5,gpt-4,15.935203,17.504844,16.788591
6,gpt-4-0314,28.123654,29.685294,25.306929
7,gpt-4-0613,18.368764,14.377973,14.253645
