Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,16.590178,15.371548,18.622409
1,gpt-3.5-turbo-0301,11.274225,11.643071,12.000859
2,gpt-3.5-turbo-0613,16.300476,16.162744,17.456162
3,gpt-3.5-turbo-16k,18.069777,18.127504,18.376609
4,gpt-3.5-turbo-16k-0613,19.665516,18.436429,17.922175
5,gpt-4,16.275241,15.564993,17.040269
6,gpt-4-0314,21.56461,24.575535,24.490227
7,gpt-4-0613,16.404312,17.554521,17.703892
