Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,18.662454,17.952825,18.123562
1,gpt-3.5-turbo-0301,9.724222,10.174822,10.362786
2,gpt-3.5-turbo-0613,3.309206,16.586293,16.816199
3,gpt-3.5-turbo-16k,26.387264,23.414003,22.175792
4,gpt-3.5-turbo-16k-0613,23.795976,25.104421,24.281501
5,gpt-4,15.227174,13.198254,14.0305
6,gpt-4-0314,27.649125,27.621066,24.546668
7,gpt-4-0613,14.791314,13.622822,17.558228
