Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.709389,11.24933,11.0605
1,gpt-3.5-turbo-0301,9.2942,9.271526,9.09498
2,gpt-3.5-turbo-0613,11.024072,11.614071,11.481349
3,gpt-3.5-turbo-16k,21.965835,23.128287,20.646011
4,gpt-3.5-turbo-16k-0613,21.985551,22.400808,20.465558
5,gpt-4,10.716444,11.694878,10.314829
6,gpt-4-0314,11.983992,13.228055,12.394637
7,gpt-4-0613,11.166728,10.08252,12.199868
