Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.280216,12.018112,12.088982
1,gpt-3.5-turbo-0301,8.826698,8.32764,8.334586
2,gpt-3.5-turbo-0613,12.636207,11.711277,11.773089
3,gpt-3.5-turbo-16k,11.785187,13.314999,13.725537
4,gpt-3.5-turbo-16k-0613,11.946729,13.190984,12.504546
5,gpt-4,12.365205,13.381332,14.458992
6,gpt-4-0314,17.667467,15.903132,17.388041
7,gpt-4-0613,13.383654,14.174105,13.30931
