Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,15.981106,18.894919,11.938987
1,gpt-3.5-turbo-0301,9.930425,10.273232,9.706142
2,gpt-3.5-turbo-0613,11.669117,11.460711,
3,gpt-3.5-turbo-16k,20.237368,19.435063,
4,gpt-3.5-turbo-16k-0613,22.200325,22.638035,
5,gpt-4,17.046203,15.460268,16.004774
6,gpt-4-0314,13.609711,10.916554,11.087714
7,gpt-4-0613,15.935729,17.631573,20.459783
